epoch,best_auc_HOLD_OUT_vs_self/auc_yinda_level0,best_auc_HOLD_OUT_vs_self/precision_at_1_level0,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/epoch,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/acc_yinda_level0,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/mean_average_precision_at_r_level0,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/r_precision_level0,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/best_epoch,best_auc_TOTAL_WITHOUT_TRAIN_vs_self/best_accuracy
1,0.44999998807907104,0.8666666746139526,1.0,0.6506849527359009,0.4350188672542572,0.5974380373954773,1.0,0.5711628794670105
2,0.5649999976158142,0.8666666746139526,2.0,0.6506849527359009,0.4495278000831604,0.6073943376541138,2.0,0.6077985763549805
3,0.7350000143051147,0.8444444537162781,3.0,0.6506849527359009,0.46143263578414917,0.613640308380127,3.0,0.652380645275116
4,0.8500000238418579,0.8444444537162781,4.0,0.3493150770664215,0.4675324857234955,0.6155027747154236,3.0,0.652380645275116
5,0.8899999856948853,0.8444444537162781,5.0,0.3493150770664215,0.4711235463619232,0.6196502447128296,3.0,0.652380645275116
6,0.9049999713897705,0.8666666746139526,6.0,0.4452054798603058,0.4739740788936615,0.6241912245750427,3.0,0.652380645275116
7,0.925000011920929,0.8888888955116272,7.0,0.767123281955719,0.47474148869514465,0.6280588507652283,7.0,0.7949135303497314
8,0.9399999976158142,0.9111111164093018,8.0,0.7054794430732727,0.4755163788795471,0.6292626261711121,7.0,0.7949135303497314
9,0.9399999976158142,0.9333333373069763,9.0,0.6917808055877686,0.47511476278305054,0.6314631104469299,7.0,0.7949135303497314
10,0.9399999976158142,0.9555555582046509,10.0,0.7260273694992065,0.4763641357421875,0.6356805562973022,7.0,0.7949135303497314
11,0.9399999976158142,0.9333333373069763,11.0,0.7123287916183472,0.4785960018634796,0.6390644311904907,7.0,0.7949135303497314
12,0.9399999976158142,0.9333333373069763,12.0,0.7397260069847107,0.47953712940216064,0.6407431960105896,7.0,0.7949135303497314
13,0.9399999976158142,0.9555555582046509,13.0,0.732876718044281,0.4835629165172577,0.6450189352035522,7.0,0.7949135303497314
14,0.9399999976158142,0.9555555582046509,14.0,0.7465753555297852,0.4939054846763611,0.6539084911346436,7.0,0.7949135303497314
15,0.9399999976158142,0.9555555582046509,15.0,0.767123281955719,0.49706387519836426,0.6557475924491882,15.0,0.8049238920211792
16,0.9399999976158142,0.9555555582046509,16.0,0.801369845867157,0.5001000165939331,0.658668041229248,16.0,0.8227695822715759
17,0.949999988079071,0.9555555582046509,17.0,0.7945205569267273,0.5040286779403687,0.6614689826965332,16.0,0.8227695822715759
18,0.949999988079071,0.9333333373069763,18.0,0.7876712083816528,0.5087125897407532,0.6654998660087585,16.0,0.8227695822715759
19,0.949999988079071,0.9333333373069763,19.0,0.7945205569267273,0.5124337077140808,0.6684902310371399,19.0,0.8237824440002441
20,0.949999988079071,0.9555555582046509,20.0,0.7945205569267273,0.5162553191184998,0.6726027131080627,20.0,0.8244016766548157
21,0.9549999833106995,0.9333333373069763,21.0,0.7945205569267273,0.517566978931427,0.6728213429450989,21.0,0.8249176740646362
22,0.9549999833106995,0.9333333373069763,22.0,0.7876712083816528,0.5193176865577698,0.6729029417037964,21.0,0.8249176740646362
23,0.9549999833106995,0.9333333373069763,23.0,0.7876712083816528,0.5215019583702087,0.6743893623352051,21.0,0.8249176740646362
24,0.9549999833106995,0.9333333373069763,24.0,0.7945205569267273,0.5223914384841919,0.6737598180770874,24.0,0.8270848393440247
25,0.9549999833106995,0.9111111164093018,25.0,0.7945205569267273,0.5235633850097656,0.6734042763710022,25.0,0.827497661113739
26,0.9549999833106995,0.9111111164093018,26.0,0.7945205569267273,0.5245838165283203,0.6734771132469177,26.0,0.828220009803772
27,0.9649999737739563,0.9111111164093018,27.0,0.7945205569267273,0.5253903865814209,0.6729933023452759,27.0,0.8289424180984497
28,0.9649999737739563,0.9111111164093018,28.0,0.7945205569267273,0.5250931978225708,0.6722442507743835,27.0,0.8289424180984497
29,0.9599999785423279,0.9333333373069763,29.0,0.7808219194412231,0.5271032452583313,0.6733459830284119,27.0,0.8289424180984497
30,0.9599999785423279,0.9555555582046509,30.0,0.7876712083816528,0.5302770733833313,0.6759166717529297,27.0,0.8289424180984497
31,0.9599999785423279,0.9555555582046509,31.0,0.7876712083816528,0.5304712057113647,0.675266683101654,27.0,0.8289424180984497
32,0.9549999833106995,0.9555555582046509,32.0,0.7808219194412231,0.5316130518913269,0.6767531037330627,27.0,0.8289424180984497
33,0.9599999785423279,0.9555555582046509,33.0,0.7945205569267273,0.5307421684265137,0.6754677891731262,27.0,0.8289424180984497
34,0.9549999833106995,0.9333333373069763,34.0,0.7876712083816528,0.5306869149208069,0.674928605556488,27.0,0.8289424180984497
35,0.949999988079071,0.9555555582046509,35.0,0.7808219194412231,0.5315505862236023,0.675957441329956,27.0,0.8289424180984497
36,0.9549999833106995,0.9555555582046509,36.0,0.7808219194412231,0.5321462750434875,0.6768988370895386,27.0,0.8289424180984497
37,0.949999988079071,0.9555555582046509,37.0,0.7808219194412231,0.5340676307678223,0.6783357858657837,27.0,0.8289424180984497
38,0.9549999833106995,0.9555555582046509,38.0,0.7808219194412231,0.5347323417663574,0.6787846088409424,27.0,0.8289424180984497
39,0.9599999785423279,0.9555555582046509,39.0,0.7876712083816528,0.5371403694152832,0.6809006333351135,27.0,0.8289424180984497
40,0.9599999785423279,0.9555555582046509,40.0,0.7876712083816528,0.5372008681297302,0.6808364987373352,27.0,0.8289424180984497
41,0.9599999785423279,0.9555555582046509,41.0,0.7808219194412231,0.5365759134292603,0.680626630783081,27.0,0.8289424180984497
42,0.9599999785423279,0.9777777791023254,42.0,0.7876712083816528,0.5384390354156494,0.6827688813209534,27.0,0.8289424180984497
43,0.9599999785423279,0.9777777791023254,43.0,0.7876712083816528,0.5391182899475098,0.6834800243377686,27.0,0.8289424180984497
44,0.9599999785423279,0.9777777791023254,44.0,0.7876712083816528,0.5397321581840515,0.684100866317749,27.0,0.8289424180984497
45,0.9599999785423279,0.9777777791023254,45.0,0.7876712083816528,0.5397923588752747,0.6831069588661194,27.0,0.8289424180984497
46,0.9599999785423279,0.9777777791023254,46.0,0.7876712083816528,0.5415611863136292,0.6849956512451172,27.0,0.8289424180984497
47,0.9599999785423279,0.9777777791023254,47.0,0.7876712083816528,0.5422999858856201,0.6856164336204529,27.0,0.8289424180984497
48,0.9599999785423279,0.9777777791023254,48.0,0.8082191944122314,0.5431861281394958,0.686161458492279,48.0,0.8387845158576965
49,0.9599999785423279,0.9777777791023254,49.0,0.7876712083816528,0.5429666638374329,0.6860710978507996,48.0,0.8387845158576965
50,0.9599999785423279,0.9777777791023254,50.0,0.801369845867157,0.5435054302215576,0.686519980430603,48.0,0.8387845158576965
51,0.9599999785423279,0.9777777791023254,51.0,0.7876712083816528,0.5437453389167786,0.6867006421089172,48.0,0.8387845158576965
52,0.9599999785423279,0.9777777791023254,52.0,0.8082191944122314,0.5442034006118774,0.6869280338287354,48.0,0.8387845158576965
53,0.9599999785423279,0.9777777791023254,53.0,0.801369845867157,0.5447016954421997,0.6876508593559265,48.0,0.8387845158576965
54,0.9599999785423279,0.9777777791023254,54.0,0.8082191944122314,0.5444024801254272,0.6871669888496399,48.0,0.8387845158576965
55,0.9599999785423279,0.9777777791023254,55.0,0.7945205569267273,0.545413613319397,0.6878315210342407,48.0,0.8387845158576965
56,0.9599999785423279,0.9777777791023254,56.0,0.8219178318977356,0.5464229583740234,0.6886155605316162,56.0,0.846356213092804
57,0.9599999785423279,0.9777777791023254,57.0,0.7945205569267273,0.546631395816803,0.6887525320053101,56.0,0.846356213092804
58,0.9599999785423279,0.9777777791023254,58.0,0.7945205569267273,0.5468570590019226,0.6888079047203064,56.0,0.846356213092804
59,0.9599999785423279,0.9777777791023254,59.0,0.801369845867157,0.5472086071968079,0.6890090107917786,56.0,0.846356213092804
60,0.9599999785423279,0.9777777791023254,60.0,0.801369845867157,0.5469091534614563,0.6886243224143982,56.0,0.846356213092804
61,0.9599999785423279,0.9777777791023254,61.0,0.801369845867157,0.547705352306366,0.6897726655006409,56.0,0.846356213092804
62,0.9599999785423279,0.9777777791023254,62.0,0.801369845867157,0.5479510426521301,0.6897814273834229,56.0,0.846356213092804
63,0.9599999785423279,0.9777777791023254,63.0,0.801369845867157,0.5495826005935669,0.6914339661598206,56.0,0.846356213092804
64,0.9599999785423279,0.9777777791023254,64.0,0.8219178318977356,0.5514611601829529,0.6934946179389954,56.0,0.846356213092804
65,0.9599999785423279,0.9777777791023254,65.0,0.8219178318977356,0.5534623861312866,0.6953657865524292,65.0,0.8469754457473755
66,0.9649999737739563,0.9777777791023254,66.0,0.8082191944122314,0.5551140308380127,0.6964529156684875,65.0,0.8469754457473755
67,0.9599999785423279,0.9777777791023254,67.0,0.801369845867157,0.5564640164375305,0.698102593421936,65.0,0.8469754457473755
68,0.9649999737739563,0.9777777791023254,68.0,0.8219178318977356,0.5564562082290649,0.6981841921806335,68.0,0.8474913835525513
69,0.9599999785423279,0.9777777791023254,69.0,0.835616409778595,0.557786226272583,0.6997697353363037,69.0,0.8543407320976257
70,0.9649999737739563,0.9777777791023254,70.0,0.8287671208381653,0.5585384368896484,0.699997067451477,69.0,0.8543407320976257
71,0.9649999737739563,0.9555555582046509,71.0,0.8219178318977356,0.559044361114502,0.7002623081207275,69.0,0.8543407320976257
72,0.9700000286102295,0.9555555582046509,72.0,0.8219178318977356,0.5602981448173523,0.7012853622436523,69.0,0.8543407320976257
73,0.9700000286102295,0.9333333373069763,73.0,0.8150684833526611,0.5610065460205078,0.701906144618988,69.0,0.8543407320976257
74,0.9700000286102295,0.9555555582046509,74.0,0.7945205569267273,0.5602597594261169,0.7012969851493835,69.0,0.8543407320976257
75,0.9700000286102295,0.9555555582046509,75.0,0.7945205569267273,0.5596036911010742,0.7003672122955322,69.0,0.8543407320976257
76,0.9700000286102295,0.9555555582046509,76.0,0.7945205569267273,0.5607081055641174,0.7013232111930847,69.0,0.8543407320976257
77,0.9649999737739563,0.9555555582046509,77.0,0.8287671208381653,0.5614127516746521,0.7018595337867737,69.0,0.8543407320976257
78,0.9599999785423279,0.9555555582046509,78.0,0.8150684833526611,0.5619332194328308,0.7018420100212097,69.0,0.8543407320976257
79,0.9599999785423279,0.9555555582046509,79.0,0.8082191944122314,0.5625622868537903,0.7025532126426697,69.0,0.8543407320976257
80,0.9599999785423279,0.9333333373069763,80.0,0.8082191944122314,0.5629494786262512,0.7025619149208069,69.0,0.8543407320976257
81,0.9599999785423279,0.9333333373069763,81.0,0.8150684833526611,0.5642064213752747,0.7038938999176025,69.0,0.8543407320976257
82,0.9599999785423279,0.9333333373069763,82.0,0.801369845867157,0.5657682418823242,0.7050451636314392,69.0,0.8543407320976257
83,0.9599999785423279,0.9111111164093018,83.0,0.8150684833526611,0.5667756199836731,0.705893337726593,69.0,0.8543407320976257
84,0.9599999785423279,0.9111111164093018,84.0,0.8287671208381653,0.5668679475784302,0.705534815788269,69.0,0.8543407320976257
85,0.9599999785423279,0.9111111164093018,85.0,0.8150684833526611,0.5671614408493042,0.7059195637702942,69.0,0.8543407320976257
86,0.9599999785423279,0.9111111164093018,86.0,0.8082191944122314,0.5672591924667358,0.7056922316551208,69.0,0.8543407320976257
87,0.9599999785423279,0.9111111164093018,87.0,0.8082191944122314,0.5674446225166321,0.7054007649421692,69.0,0.8543407320976257
88,0.9599999785423279,0.9111111164093018,88.0,0.835616409778595,0.5677137970924377,0.7055814862251282,88.0,0.8573334813117981
89,0.9599999785423279,0.9111111164093018,89.0,0.8424657583236694,0.568352222442627,0.7061002850532532,89.0,0.8612741827964783
90,0.9599999785423279,0.9111111164093018,90.0,0.8287671208381653,0.569720447063446,0.706758975982666,89.0,0.8612741827964783
91,0.9599999785423279,0.9111111164093018,91.0,0.8219178318977356,0.5710753202438354,0.7076449990272522,89.0,0.8612741827964783
92,0.9599999785423279,0.9111111164093018,92.0,0.835616409778595,0.5714768171310425,0.7079452276229858,89.0,0.8612741827964783
93,0.9599999785423279,0.9111111164093018,93.0,0.8561643958091736,0.5703383684158325,0.707277774810791,93.0,0.8683298826217651
94,0.9599999785423279,0.9111111164093018,94.0,0.8219178318977356,0.5704448819160461,0.70744389295578,93.0,0.8683298826217651
95,0.9599999785423279,0.9111111164093018,95.0,0.8150684833526611,0.5705135464668274,0.7076974511146545,93.0,0.8683298826217651
96,0.9599999785423279,0.9111111164093018,96.0,0.835616409778595,0.5716168284416199,0.7083998918533325,93.0,0.8683298826217651
97,0.9599999785423279,0.9111111164093018,97.0,0.8424657583236694,0.5715711116790771,0.7077615857124329,93.0,0.8683298826217651
98,0.9599999785423279,0.9111111164093018,98.0,0.8082191944122314,0.5736879706382751,0.7091489434242249,93.0,0.8683298826217651
99,0.9599999785423279,0.9111111164093018,99.0,0.835616409778595,0.5742950439453125,0.7095773816108704,93.0,0.8683298826217651
100,0.9599999785423279,0.8888888955116272,100.0,0.8424657583236694,0.5747385025024414,0.7101603150367737,93.0,0.8683298826217651
101,0.9599999785423279,0.8888888955116272,101.0,0.835616409778595,0.5757659673690796,0.711428165435791,93.0,0.8683298826217651
102,0.9599999785423279,0.8888888955116272,102.0,0.8150684833526611,0.5762534737586975,0.7112911939620972,93.0,0.8683298826217651
103,0.9599999785423279,0.8666666746139526,103.0,0.8082191944122314,0.5771335959434509,0.7121946811676025,93.0,0.8683298826217651
104,0.9599999785423279,0.8666666746139526,104.0,0.835616409778595,0.5770989060401917,0.7124307751655579,93.0,0.8683298826217651
105,0.9599999785423279,0.8888888955116272,105.0,0.8424657583236694,0.574567973613739,0.7094316482543945,93.0,0.8683298826217651
106,0.9599999785423279,0.8666666746139526,106.0,0.8150684833526611,0.5754877328872681,0.7104547023773193,93.0,0.8683298826217651
107,0.9599999785423279,0.8666666746139526,107.0,0.8150684833526611,0.5788233280181885,0.713663637638092,93.0,0.8683298826217651
108,0.9599999785423279,0.8666666746139526,108.0,0.8287671208381653,0.5797485709190369,0.7142465710639954,93.0,0.8683298826217651
109,0.9599999785423279,0.8666666746139526,109.0,0.8424657583236694,0.5799878239631653,0.7136520147323608,93.0,0.8683298826217651
110,0.9599999785423279,0.8666666746139526,110.0,0.8150684833526611,0.5806010961532593,0.7139813303947449,93.0,0.8683298826217651
111,0.9599999785423279,0.8666666746139526,111.0,0.8287671208381653,0.5797061324119568,0.7134800553321838,93.0,0.8683298826217651
112,0.9599999785423279,0.8666666746139526,112.0,0.835616409778595,0.5786912441253662,0.7131798267364502,93.0,0.8683298826217651
113,0.9599999785423279,0.8666666746139526,113.0,0.8287671208381653,0.5775561928749084,0.7116934061050415,93.0,0.8683298826217651
114,0.9599999785423279,0.8666666746139526,114.0,0.8287671208381653,0.5773140788078308,0.7117137908935547,93.0,0.8683298826217651
115,0.9549999833106995,0.8666666746139526,115.0,0.8287671208381653,0.5766377449035645,0.7107461094856262,93.0,0.8683298826217651
116,0.9599999785423279,0.8666666746139526,116.0,0.8150684833526611,0.5769785642623901,0.7110026478767395,93.0,0.8683298826217651
117,0.9549999833106995,0.8666666746139526,117.0,0.8150684833526611,0.5777013897895813,0.7113757133483887,93.0,0.8683298826217651
118,0.9549999833106995,0.8666666746139526,118.0,0.8219178318977356,0.5798736214637756,0.7131244540214539,93.0,0.8683298826217651
119,0.9549999833106995,0.8888888955116272,119.0,0.8287671208381653,0.5803701877593994,0.7133605480194092,93.0,0.8683298826217651
120,0.9549999833106995,0.8888888955116272,120.0,0.8219178318977356,0.5804039835929871,0.7134712934494019,93.0,0.8683298826217651
121,0.9549999833106995,0.8666666746139526,121.0,0.8150684833526611,0.5804886817932129,0.7134625315666199,93.0,0.8683298826217651
122,0.949999988079071,0.8666666746139526,122.0,0.835616409778595,0.5780494809150696,0.7123841643333435,93.0,0.8683298826217651
123,0.949999988079071,0.8666666746139526,123.0,0.8561643958091736,0.5776000022888184,0.7116991877555847,93.0,0.8683298826217651
124,0.949999988079071,0.8666666746139526,124.0,0.835616409778595,0.5804560780525208,0.713506281375885,93.0,0.8683298826217651
125,0.9549999833106995,0.8666666746139526,125.0,0.8287671208381653,0.5830525755882263,0.715222954750061,93.0,0.8683298826217651
126,0.9549999833106995,0.8666666746139526,126.0,0.8150684833526611,0.5853703618049622,0.7174497246742249,93.0,0.8683298826217651
127,0.9549999833106995,0.8666666746139526,127.0,0.8287671208381653,0.5839945673942566,0.7159982323646545,93.0,0.8683298826217651
128,0.949999988079071,0.8666666746139526,128.0,0.835616409778595,0.5844978094100952,0.7158408761024475,93.0,0.8683298826217651
129,0.949999988079071,0.8666666746139526,129.0,0.835616409778595,0.5852717757225037,0.7165899276733398,93.0,0.8683298826217651
130,0.949999988079071,0.8666666746139526,130.0,0.835616409778595,0.5845503807067871,0.7154590487480164,93.0,0.8683298826217651
131,0.9549999833106995,0.8666666746139526,131.0,0.8287671208381653,0.5840798616409302,0.7150130867958069,93.0,0.8683298826217651
132,0.9549999833106995,0.8666666746139526,132.0,0.8150684833526611,0.5840532183647156,0.7153424620628357,93.0,0.8683298826217651
133,0.9549999833106995,0.8666666746139526,133.0,0.8150684833526611,0.5831142067909241,0.7139376401901245,93.0,0.8683298826217651
134,0.949999988079071,0.8666666746139526,134.0,0.8219178318977356,0.5827014446258545,0.7132614254951477,93.0,0.8683298826217651
135,0.9449999928474426,0.8666666746139526,135.0,0.835616409778595,0.5823243856430054,0.7131244540214539,93.0,0.8683298826217651
136,0.949999988079071,0.8666666746139526,136.0,0.835616409778595,0.583186686038971,0.7133517861366272,93.0,0.8683298826217651
137,0.949999988079071,0.8666666746139526,137.0,0.835616409778595,0.5845639705657959,0.714354395866394,93.0,0.8683298826217651
138,0.949999988079071,0.8666666746139526,138.0,0.835616409778595,0.5846680998802185,0.7142086625099182,93.0,0.8683298826217651
139,0.949999988079071,0.8444444537162781,139.0,0.8219178318977356,0.5855512619018555,0.7153686881065369,93.0,0.8683298826217651
140,0.949999988079071,0.8444444537162781,140.0,0.8219178318977356,0.5863268375396729,0.7156601548194885,93.0,0.8683298826217651
141,0.9399999976158142,0.8444444537162781,141.0,0.835616409778595,0.5877266526222229,0.7168813943862915,93.0,0.8683298826217651
142,0.9449999928474426,0.8444444537162781,142.0,0.835616409778595,0.5870968103408813,0.7158233523368835,93.0,0.8683298826217651
143,0.9449999928474426,0.8444444537162781,143.0,0.835616409778595,0.5853527784347534,0.7142903208732605,93.0,0.8683298826217651
144,0.9449999928474426,0.8444444537162781,144.0,0.8219178318977356,0.5851029753684998,0.7137802243232727,93.0,0.8683298826217651
145,0.9399999976158142,0.8444444537162781,145.0,0.8287671208381653,0.5852332711219788,0.7135966420173645,93.0,0.8683298826217651
146,0.9350000023841858,0.8444444537162781,146.0,0.8287671208381653,0.5855309367179871,0.7139521837234497,93.0,0.8683298826217651
147,0.9350000023841858,0.8444444537162781,147.0,0.8287671208381653,0.5854175686836243,0.7137248516082764,93.0,0.8683298826217651
148,0.9350000023841858,0.8444444537162781,148.0,0.8219178318977356,0.5852428674697876,0.7141270637512207,93.0,0.8683298826217651
149,0.9350000023841858,0.8444444537162781,149.0,0.8287671208381653,0.5846012234687805,0.7134800553321838,93.0,0.8683298826217651
150,0.9350000023841858,0.8444444537162781,150.0,0.8287671208381653,0.5849225521087646,0.7131040692329407,93.0,0.8683298826217651
151,0.9350000023841858,0.8666666746139526,151.0,0.8287671208381653,0.5856241583824158,0.7134771347045898,93.0,0.8683298826217651
152,0.9399999976158142,0.8666666746139526,152.0,0.8287671208381653,0.5861387848854065,0.7136228680610657,93.0,0.8683298826217651
153,0.9399999976158142,0.8666666746139526,153.0,0.8219178318977356,0.5863504409790039,0.7132672667503357,93.0,0.8683298826217651
154,0.9449999928474426,0.8666666746139526,154.0,0.8219178318977356,0.5858790278434753,0.7129291892051697,93.0,0.8683298826217651
155,0.9350000023841858,0.8666666746139526,155.0,0.8287671208381653,0.5865586996078491,0.7137948274612427,93.0,0.8683298826217651
156,0.9350000023841858,0.8666666746139526,156.0,0.8424657583236694,0.5863849520683289,0.7135383486747742,93.0,0.8683298826217651
157,0.9350000023841858,0.8666666746139526,157.0,0.8630136847496033,0.5869725942611694,0.7141387462615967,157.0,0.8735089302062988
158,0.9399999976158142,0.8666666746139526,158.0,0.8493150472640991,0.5879404544830322,0.7147974371910095,157.0,0.8735089302062988
159,0.9399999976158142,0.8666666746139526,159.0,0.8219178318977356,0.5889089107513428,0.7156747579574585,157.0,0.8735089302062988
160,0.9399999976158142,0.8666666746139526,160.0,0.8287671208381653,0.5886987447738647,0.7153541445732117,157.0,0.8735089302062988
161,0.9399999976158142,0.8666666746139526,161.0,0.8219178318977356,0.5887408256530762,0.7149985432624817,157.0,0.8735089302062988
162,0.9399999976158142,0.8666666746139526,162.0,0.8287671208381653,0.5878337025642395,0.714360237121582,157.0,0.8735089302062988
163,0.9399999976158142,0.8666666746139526,163.0,0.8287671208381653,0.5876834392547607,0.7145059704780579,157.0,0.8735089302062988
164,0.9350000023841858,0.8666666746139526,164.0,0.8287671208381653,0.5869141221046448,0.713858962059021,157.0,0.8735089302062988
165,0.9350000023841858,0.8666666746139526,165.0,0.8287671208381653,0.5859304666519165,0.7130573987960815,157.0,0.8735089302062988
166,0.9350000023841858,0.8666666746139526,166.0,0.8287671208381653,0.5848199129104614,0.7121539115905762,157.0,0.8735089302062988
167,0.9350000023841858,0.8444444537162781,167.0,0.835616409778595,0.5852469801902771,0.7123171091079712,157.0,0.8735089302062988
168,0.9350000023841858,0.8444444537162781,168.0,0.8287671208381653,0.5857111811637878,0.7123724818229675,157.0,0.8735089302062988
169,0.9350000023841858,0.8222222328186035,169.0,0.8287671208381653,0.585870087146759,0.7124453783035278,157.0,0.8735089302062988
170,0.9350000023841858,0.8222222328186035,170.0,0.8287671208381653,0.5859830379486084,0.7124278545379639,157.0,0.8735089302062988
171,0.9350000023841858,0.8222222328186035,171.0,0.8287671208381653,0.5868716239929199,0.7130661606788635,157.0,0.8735089302062988
172,0.9300000071525574,0.8444444537162781,172.0,0.8287671208381653,0.5855311751365662,0.7119090557098389,157.0,0.8735089302062988
173,0.925000011920929,0.8444444537162781,173.0,0.8287671208381653,0.5842810869216919,0.710906445980072,157.0,0.8735089302062988
174,0.925000011920929,0.8444444537162781,174.0,0.8287671208381653,0.584028959274292,0.7107519507408142,157.0,0.8735089302062988
175,0.925000011920929,0.8444444537162781,175.0,0.8287671208381653,0.584217369556427,0.7107053399085999,157.0,0.8735089302062988
176,0.925000011920929,0.8444444537162781,176.0,0.8287671208381653,0.5843184590339661,0.7104954719543457,157.0,0.8735089302062988
177,0.925000011920929,0.8444444537162781,177.0,0.8287671208381653,0.58342444896698,0.7095832228660583,157.0,0.8735089302062988
178,0.925000011920929,0.8666666746139526,178.0,0.835616409778595,0.5810758471488953,0.7068930268287659,157.0,0.8735089302062988
179,0.925000011920929,0.8666666746139526,179.0,0.8287671208381653,0.5813525319099426,0.7073214650154114,157.0,0.8735089302062988
180,0.9200000166893005,0.8444444537162781,180.0,0.835616409778595,0.5817897915840149,0.7076596021652222,157.0,0.8735089302062988
181,0.9200000166893005,0.8444444537162781,181.0,0.835616409778595,0.5822046399116516,0.7078052759170532,157.0,0.8735089302062988
182,0.9200000166893005,0.8444444537162781,182.0,0.835616409778595,0.5828824639320374,0.7078052759170532,157.0,0.8735089302062988
183,0.9200000166893005,0.8444444537162781,183.0,0.835616409778595,0.5836978554725647,0.7084057331085205,157.0,0.8735089302062988
184,0.925000011920929,0.8444444537162781,184.0,0.8424657583236694,0.5844900012016296,0.7092451453208923,157.0,0.8735089302062988
185,0.925000011920929,0.8444444537162781,185.0,0.8219178318977356,0.586097240447998,0.7111425399780273,157.0,0.8735089302062988
186,0.925000011920929,0.8444444537162781,186.0,0.8219178318977356,0.586728572845459,0.711434006690979,157.0,0.8735089302062988
187,0.925000011920929,0.8444444537162781,187.0,0.835616409778595,0.5882329940795898,0.713331401348114,157.0,0.8735089302062988
188,0.925000011920929,0.8222222328186035,188.0,0.8287671208381653,0.5883316397666931,0.7133955359458923,157.0,0.8735089302062988
189,0.925000011920929,0.8444444537162781,189.0,0.8219178318977356,0.5887937545776367,0.713660717010498,157.0,0.8735089302062988
190,0.925000011920929,0.8444444537162781,190.0,0.8287671208381653,0.5885083675384521,0.7134596109390259,157.0,0.8735089302062988
191,0.925000011920929,0.8444444537162781,191.0,0.835616409778595,0.5876345634460449,0.7126930952072144,157.0,0.8735089302062988
192,0.9200000166893005,0.8444444537162781,192.0,0.835616409778595,0.5871413946151733,0.7120635509490967,157.0,0.8735089302062988
193,0.9200000166893005,0.8444444537162781,193.0,0.8219178318977356,0.5862558484077454,0.7111803889274597,157.0,0.8735089302062988
194,0.925000011920929,0.8444444537162781,194.0,0.8219178318977356,0.5863676071166992,0.711090087890625,157.0,0.8735089302062988
195,0.925000011920929,0.8444444537162781,195.0,0.8219178318977356,0.5864603519439697,0.711090087890625,157.0,0.8735089302062988
196,0.925000011920929,0.8444444537162781,196.0,0.8219178318977356,0.5856127738952637,0.7103235125541687,157.0,0.8735089302062988
197,0.9200000166893005,0.8444444537162781,197.0,0.835616409778595,0.5855916142463684,0.7102769017219543,157.0,0.8735089302062988
198,0.9200000166893005,0.8444444537162781,198.0,0.835616409778595,0.5857048630714417,0.7102302312850952,157.0,0.8735089302062988
199,0.9200000166893005,0.8444444537162781,199.0,0.835616409778595,0.5865187644958496,0.7109880447387695,157.0,0.8735089302062988
