epoch,best_auc_ZHEYI_vs_self/epoch,best_auc_ZHEYI_vs_self/acc_yinda_level0,best_auc_ZHEYI_vs_self/auc_yinda_level0,best_auc_ZHEYI_vs_self/mean_average_precision_at_r_level0,best_auc_ZHEYI_vs_self/precision_at_1_level0,best_auc_ZHEYI_vs_self/r_precision_level0,best_auc_ZHEYI_vs_self/best_epoch,best_auc_ZHEYI_vs_self/best_accuracy
202,202.0,0.8653846383094788,0.8725038170814514,0.6183039546012878,0.807692289352417,0.723397433757782,69.0,0.8966235518455505
203,203.0,0.8653846383094788,0.8725038170814514,0.6176930665969849,0.807692289352417,0.7227563858032227,69.0,0.8966235518455505
204,204.0,0.8653846383094788,0.8740399479866028,0.618188738822937,0.807692289352417,0.7243589758872986,69.0,0.8966235518455505
205,205.0,0.8653846383094788,0.8740399479866028,0.6166611909866333,0.7884615659713745,0.7224358916282654,69.0,0.8966235518455505
206,206.0,0.8653846383094788,0.8740399479866028,0.6152262091636658,0.7884615659713745,0.7201923131942749,69.0,0.8966235518455505
207,207.0,0.8653846383094788,0.8740399479866028,0.6169430613517761,0.7884615659713745,0.7240384817123413,69.0,0.8966235518455505
208,208.0,0.8653846383094788,0.8740399479866028,0.6179130673408508,0.7884615659713745,0.7253205180168152,69.0,0.8966235518455505
209,209.0,0.8653846383094788,0.8740399479866028,0.6187372207641602,0.807692289352417,0.7259615659713745,69.0,0.8966235518455505
210,210.0,0.8653846383094788,0.8740399479866028,0.6173997521400452,0.75,0.7256410121917725,69.0,0.8966235518455505
211,211.0,0.8653846383094788,0.8740399479866028,0.6191900968551636,0.7692307829856873,0.7272436022758484,69.0,0.8966235518455505
212,212.0,0.8653846383094788,0.8740399479866028,0.6187718510627747,0.7692307829856873,0.7253205180168152,69.0,0.8966235518455505
213,213.0,0.8653846383094788,0.8740399479866028,0.6179065108299255,0.7884615659713745,0.7237179279327393,69.0,0.8966235518455505
214,214.0,0.8653846383094788,0.8740399479866028,0.6195678114891052,0.7884615659713745,0.7256410121917725,69.0,0.8966235518455505
215,215.0,0.8653846383094788,0.8740399479866028,0.6200323700904846,0.807692289352417,0.7256410121917725,69.0,0.8966235518455505
216,216.0,0.8461538553237915,0.8755760192871094,0.6174917221069336,0.7884615659713745,0.721794843673706,69.0,0.8966235518455505
217,217.0,0.8461538553237915,0.8740399479866028,0.616794764995575,0.7884615659713745,0.7214743494987488,69.0,0.8966235518455505
218,218.0,0.8461538553237915,0.8740399479866028,0.6164767742156982,0.7884615659713745,0.7214743494987488,69.0,0.8966235518455505
219,219.0,0.8653846383094788,0.8755760192871094,0.6146830320358276,0.75,0.7201923131942749,69.0,0.8966235518455505
220,220.0,0.8653846383094788,0.8771121501922607,0.615929901599884,0.7884615659713745,0.7205128073692322,69.0,0.8966235518455505
221,221.0,0.8653846383094788,0.8755760192871094,0.6167364120483398,0.807692289352417,0.7208333611488342,69.0,0.8966235518455505
222,222.0,0.8653846383094788,0.8755760192871094,0.6184360384941101,0.7884615659713745,0.7227563858032227,69.0,0.8966235518455505
223,223.0,0.8653846383094788,0.8755760192871094,0.6181268692016602,0.807692289352417,0.7221153974533081,69.0,0.8966235518455505
224,224.0,0.8653846383094788,0.8755760192871094,0.6191133260726929,0.807692289352417,0.7230769395828247,69.0,0.8966235518455505
225,225.0,0.8653846383094788,0.8755760192871094,0.6193439364433289,0.7884615659713745,0.7227563858032227,69.0,0.8966235518455505
226,226.0,0.8653846383094788,0.8755760192871094,0.6184474229812622,0.807692289352417,0.721794843673706,69.0,0.8966235518455505
227,227.0,0.8653846383094788,0.8755760192871094,0.6181062459945679,0.807692289352417,0.721794843673706,69.0,0.8966235518455505
228,228.0,0.8461538553237915,0.8755760192871094,0.6170451641082764,0.7884615659713745,0.7208333611488342,69.0,0.8966235518455505
229,229.0,0.8461538553237915,0.8755760192871094,0.6174365282058716,0.7692307829856873,0.7214743494987488,69.0,0.8966235518455505
230,230.0,0.8653846383094788,0.8755760192871094,0.6166887283325195,0.7692307829856873,0.7201923131942749,69.0,0.8966235518455505
231,231.0,0.8653846383094788,0.8755760192871094,0.6175845265388489,0.7884615659713745,0.7214743494987488,69.0,0.8966235518455505
232,232.0,0.8653846383094788,0.8755760192871094,0.6166701316833496,0.7884615659713745,0.7205128073692322,69.0,0.8966235518455505
233,233.0,0.8653846383094788,0.8771121501922607,0.6161350011825562,0.7884615659713745,0.7192307710647583,69.0,0.8966235518455505
234,234.0,0.8653846383094788,0.8771121501922607,0.6159381866455078,0.7884615659713745,0.7192307710647583,69.0,0.8966235518455505
235,235.0,0.8653846383094788,0.8755760192871094,0.617531955242157,0.7884615659713745,0.721794843673706,69.0,0.8966235518455505
236,236.0,0.8653846383094788,0.8755760192871094,0.6167943477630615,0.7884615659713745,0.7211538553237915,69.0,0.8966235518455505
237,237.0,0.8653846383094788,0.8771121501922607,0.6172184944152832,0.7884615659713745,0.7211538553237915,69.0,0.8966235518455505
238,238.0,0.8653846383094788,0.8771121501922607,0.6174729466438293,0.807692289352417,0.721794843673706,69.0,0.8966235518455505
239,239.0,0.8461538553237915,0.8771121501922607,0.6166855692863464,0.7884615659713745,0.7205128073692322,69.0,0.8966235518455505
240,240.0,0.8653846383094788,0.8771121501922607,0.6182289719581604,0.8269230723381042,0.7205128073692322,69.0,0.8966235518455505
241,241.0,0.8653846383094788,0.8771121501922607,0.6173277497291565,0.8269230723381042,0.7192307710647583,69.0,0.8966235518455505
242,242.0,0.8461538553237915,0.8771121501922607,0.6163100004196167,0.8269230723381042,0.7179487347602844,69.0,0.8966235518455505
243,243.0,0.8461538553237915,0.8771121501922607,0.6175751686096191,0.8269230723381042,0.718589723110199,69.0,0.8966235518455505
244,244.0,0.8461538553237915,0.8771121501922607,0.6183374524116516,0.8269230723381042,0.7195512652397156,69.0,0.8966235518455505
245,245.0,0.8653846383094788,0.8771121501922607,0.6174195408821106,0.807692289352417,0.718589723110199,69.0,0.8966235518455505
246,246.0,0.8653846383094788,0.8771121501922607,0.6168544292449951,0.807692289352417,0.7176281809806824,69.0,0.8966235518455505
247,247.0,0.8653846383094788,0.8771121501922607,0.6163849830627441,0.807692289352417,0.7176281809806824,69.0,0.8966235518455505
248,248.0,0.8653846383094788,0.8771121501922607,0.6168807148933411,0.807692289352417,0.7192307710647583,69.0,0.8966235518455505
249,249.0,0.8653846383094788,0.8771121501922607,0.6199768781661987,0.807692289352417,0.7221153974533081,69.0,0.8966235518455505
250,250.0,0.8461538553237915,0.8755760192871094,0.619683563709259,0.807692289352417,0.7214743494987488,69.0,0.8966235518455505
251,251.0,0.8653846383094788,0.8755760192871094,0.6202511787414551,0.807692289352417,0.7221153974533081,69.0,0.8966235518455505
252,252.0,0.8653846383094788,0.8755760192871094,0.6198911666870117,0.807692289352417,0.7224358916282654,69.0,0.8966235518455505
253,253.0,0.8653846383094788,0.8755760192871094,0.617438018321991,0.7884615659713745,0.7208333611488342,69.0,0.8966235518455505
254,254.0,0.8653846383094788,0.8755760192871094,0.6191931366920471,0.8269230723381042,0.7214743494987488,69.0,0.8966235518455505
255,255.0,0.8461538553237915,0.8740399479866028,0.6201665997505188,0.8461538553237915,0.7211538553237915,69.0,0.8966235518455505
256,256.0,0.8461538553237915,0.8755760192871094,0.6197973489761353,0.8461538553237915,0.7201923131942749,69.0,0.8966235518455505
257,257.0,0.8461538553237915,0.8755760192871094,0.6202029585838318,0.8461538553237915,0.7211538553237915,69.0,0.8966235518455505
258,258.0,0.8653846383094788,0.8755760192871094,0.6202278137207031,0.8461538553237915,0.7211538553237915,69.0,0.8966235518455505
259,259.0,0.8653846383094788,0.8755760192871094,0.621488630771637,0.8461538553237915,0.721794843673706,69.0,0.8966235518455505
260,260.0,0.8653846383094788,0.8755760192871094,0.6213432550430298,0.8461538553237915,0.7205128073692322,69.0,0.8966235518455505
261,261.0,0.8653846383094788,0.8755760192871094,0.6212249398231506,0.8653846383094788,0.7205128073692322,69.0,0.8966235518455505
262,262.0,0.8653846383094788,0.8755760192871094,0.6211708188056946,0.8461538553237915,0.7205128073692322,69.0,0.8966235518455505
263,263.0,0.8461538553237915,0.8755760192871094,0.6222878694534302,0.8653846383094788,0.7214743494987488,69.0,0.8966235518455505
264,264.0,0.8461538553237915,0.8755760192871094,0.6200911402702332,0.8269230723381042,0.7201923131942749,69.0,0.8966235518455505
265,265.0,0.8653846383094788,0.8771121501922607,0.6150174140930176,0.7884615659713745,0.7176281809806824,69.0,0.8966235518455505
266,266.0,0.8653846383094788,0.8755760192871094,0.6143154501914978,0.7884615659713745,0.7160256505012512,69.0,0.8966235518455505
267,267.0,0.8461538553237915,0.8755760192871094,0.6150598526000977,0.807692289352417,0.7160256505012512,69.0,0.8966235518455505
268,268.0,0.8461538553237915,0.8771121501922607,0.6146755218505859,0.807692289352417,0.7160256505012512,69.0,0.8966235518455505
269,269.0,0.8653846383094788,0.8771121501922607,0.6126169562339783,0.7884615659713745,0.714102566242218,69.0,0.8966235518455505
270,270.0,0.8653846383094788,0.8771121501922607,0.6139097213745117,0.7884615659713745,0.715705156326294,69.0,0.8966235518455505
271,271.0,0.8846153616905212,0.8771121501922607,0.6129448413848877,0.7884615659713745,0.7137820720672607,69.0,0.8966235518455505
272,272.0,0.8846153616905212,0.8771121501922607,0.6149600744247437,0.7884615659713745,0.715705156326294,69.0,0.8966235518455505
273,273.0,0.8461538553237915,0.8771121501922607,0.6161826848983765,0.7884615659713745,0.718589723110199,69.0,0.8966235518455505
274,274.0,0.8461538553237915,0.8771121501922607,0.615040123462677,0.7884615659713745,0.7163461446762085,69.0,0.8966235518455505
275,275.0,0.8461538553237915,0.8755760192871094,0.6139312386512756,0.7884615659713745,0.7147436141967773,69.0,0.8966235518455505
276,276.0,0.8461538553237915,0.8771121501922607,0.6143369078636169,0.7884615659713745,0.7160256505012512,69.0,0.8966235518455505
277,277.0,0.8846153616905212,0.8771121501922607,0.6152215003967285,0.807692289352417,0.7163461446762085,69.0,0.8966235518455505
278,278.0,0.8461538553237915,0.8771121501922607,0.6157745718955994,0.807692289352417,0.7166666388511658,69.0,0.8966235518455505
279,279.0,0.8461538553237915,0.8771121501922607,0.6163746118545532,0.8269230723381042,0.715705156326294,69.0,0.8966235518455505
280,280.0,0.8461538553237915,0.8771121501922607,0.615907609462738,0.8269230723381042,0.715705156326294,69.0,0.8966235518455505
281,281.0,0.8846153616905212,0.8771121501922607,0.6142005920410156,0.807692289352417,0.7137820720672607,69.0,0.8966235518455505
282,282.0,0.8846153616905212,0.8771121501922607,0.6128342151641846,0.807692289352417,0.7128205299377441,69.0,0.8966235518455505
283,283.0,0.8461538553237915,0.8755760192871094,0.6136044859886169,0.807692289352417,0.7131410241127014,69.0,0.8966235518455505
284,284.0,0.8461538553237915,0.8755760192871094,0.6169913411140442,0.8461538553237915,0.715705156326294,69.0,0.8966235518455505
285,285.0,0.8461538553237915,0.8755760192871094,0.6168089509010315,0.8269230723381042,0.715705156326294,69.0,0.8966235518455505
286,286.0,0.8846153616905212,0.8771121501922607,0.6162407994270325,0.8461538553237915,0.7144230604171753,69.0,0.8966235518455505
287,287.0,0.8846153616905212,0.8771121501922607,0.616414487361908,0.8461538553237915,0.7144230604171753,69.0,0.8966235518455505
288,288.0,0.8846153616905212,0.8771121501922607,0.617479145526886,0.8461538553237915,0.7150641083717346,69.0,0.8966235518455505
289,289.0,0.8846153616905212,0.8771121501922607,0.6165500283241272,0.8461538553237915,0.7147436141967773,69.0,0.8966235518455505
290,290.0,0.8846153616905212,0.8771121501922607,0.6159027218818665,0.807692289352417,0.7150641083717346,69.0,0.8966235518455505
291,291.0,0.8846153616905212,0.8771121501922607,0.6154712438583374,0.807692289352417,0.7144230604171753,69.0,0.8966235518455505
292,292.0,0.8846153616905212,0.8771121501922607,0.6142328381538391,0.807692289352417,0.7134615182876587,69.0,0.8966235518455505
293,293.0,0.8653846383094788,0.8771121501922607,0.6144882440567017,0.807692289352417,0.7144230604171753,69.0,0.8966235518455505
294,294.0,0.8461538553237915,0.8771121501922607,0.6151614785194397,0.807692289352417,0.7144230604171753,69.0,0.8966235518455505
295,295.0,0.8461538553237915,0.8786482214927673,0.615888237953186,0.8269230723381042,0.714102566242218,69.0,0.8966235518455505
296,296.0,0.8653846383094788,0.8786482214927673,0.6165088415145874,0.8269230723381042,0.714102566242218,69.0,0.8966235518455505
297,297.0,0.8846153616905212,0.8786482214927673,0.6158716678619385,0.8269230723381042,0.7134615182876587,69.0,0.8966235518455505
298,298.0,0.8846153616905212,0.8786482214927673,0.615626335144043,0.8269230723381042,0.7134615182876587,69.0,0.8966235518455505
299,299.0,0.8846153616905212,0.8786482214927673,0.6147270798683167,0.8269230723381042,0.7121794819831848,69.0,0.8966235518455505
300,300.0,0.8653846383094788,0.8786482214927673,0.6142290234565735,0.8269230723381042,0.7112179398536682,69.0,0.8966235518455505
301,301.0,0.8846153616905212,0.8786482214927673,0.6148911118507385,0.8269230723381042,0.7118589878082275,69.0,0.8966235518455505
302,302.0,0.8461538553237915,0.8786482214927673,0.6166552305221558,0.8461538553237915,0.7128205299377441,69.0,0.8966235518455505
303,303.0,0.8461538553237915,0.8786482214927673,0.6199247241020203,0.8461538553237915,0.7163461446762085,69.0,0.8966235518455505
304,304.0,0.8846153616905212,0.8786482214927673,0.618179202079773,0.8461538553237915,0.7150641083717346,69.0,0.8966235518455505
305,305.0,0.8846153616905212,0.8786482214927673,0.6183411478996277,0.8461538553237915,0.7150641083717346,69.0,0.8966235518455505
306,306.0,0.8653846383094788,0.8786482214927673,0.6198291778564453,0.8461538553237915,0.7163461446762085,69.0,0.8966235518455505
307,307.0,0.8653846383094788,0.8786482214927673,0.6204485297203064,0.8461538553237915,0.7173076868057251,69.0,0.8966235518455505
308,308.0,0.8846153616905212,0.8786482214927673,0.61855548620224,0.8269230723381042,0.7150641083717346,69.0,0.8966235518455505
309,309.0,0.8846153616905212,0.8786482214927673,0.617728054523468,0.8269230723381042,0.7160256505012512,69.0,0.8966235518455505
310,310.0,0.8653846383094788,0.8786482214927673,0.6172512173652649,0.8269230723381042,0.7153846025466919,69.0,0.8966235518455505
311,311.0,0.8653846383094788,0.8786482214927673,0.6164711713790894,0.8269230723381042,0.7144230604171753,69.0,0.8966235518455505
312,312.0,0.8846153616905212,0.8786482214927673,0.6161989569664001,0.8269230723381042,0.7137820720672607,69.0,0.8966235518455505
313,313.0,0.8846153616905212,0.8786482214927673,0.6190268993377686,0.8269230723381042,0.7147436141967773,69.0,0.8966235518455505
314,314.0,0.8846153616905212,0.8786482214927673,0.6187448501586914,0.8269230723381042,0.7137820720672607,69.0,0.8966235518455505
315,315.0,0.8846153616905212,0.8786482214927673,0.6186409592628479,0.8269230723381042,0.7137820720672607,69.0,0.8966235518455505
316,316.0,0.8846153616905212,0.8786482214927673,0.618410050868988,0.8269230723381042,0.7131410241127014,69.0,0.8966235518455505
317,317.0,0.8653846383094788,0.8786482214927673,0.6186552047729492,0.8269230723381042,0.7131410241127014,69.0,0.8966235518455505
318,318.0,0.8653846383094788,0.8786482214927673,0.6189340353012085,0.8269230723381042,0.714102566242218,69.0,0.8966235518455505
319,319.0,0.8846153616905212,0.8786482214927673,0.6174243092536926,0.8269230723381042,0.7134615182876587,69.0,0.8966235518455505
320,320.0,0.8846153616905212,0.8786482214927673,0.6175215840339661,0.8269230723381042,0.7134615182876587,69.0,0.8966235518455505
321,321.0,0.8846153616905212,0.8786482214927673,0.6166444420814514,0.8269230723381042,0.7134615182876587,69.0,0.8966235518455505
322,322.0,0.8846153616905212,0.8786482214927673,0.6165516972541809,0.8269230723381042,0.7134615182876587,69.0,0.8966235518455505
323,323.0,0.8653846383094788,0.8786482214927673,0.617045521736145,0.8269230723381042,0.7128205299377441,69.0,0.8966235518455505
324,324.0,0.8653846383094788,0.8786482214927673,0.6177196502685547,0.8269230723381042,0.7134615182876587,69.0,0.8966235518455505
325,325.0,0.8653846383094788,0.8786482214927673,0.6172282695770264,0.8461538553237915,0.7121794819831848,69.0,0.8966235518455505
326,326.0,0.8846153616905212,0.8786482214927673,0.6145544648170471,0.8461538553237915,0.7105769515037537,69.0,0.8966235518455505
327,327.0,0.8846153616905212,0.8786482214927673,0.6157664656639099,0.8461538553237915,0.7112179398536682,69.0,0.8966235518455505
328,328.0,0.8653846383094788,0.8801843523979187,0.6166902780532837,0.8461538553237915,0.7118589878082275,69.0,0.8966235518455505
329,329.0,0.8653846383094788,0.8801843523979187,0.6164306998252869,0.8461538553237915,0.7118589878082275,69.0,0.8966235518455505
330,330.0,0.8653846383094788,0.8801843523979187,0.6154142618179321,0.8461538553237915,0.7105769515037537,69.0,0.8966235518455505
331,331.0,0.8846153616905212,0.8801843523979187,0.614440381526947,0.8461538553237915,0.7105769515037537,69.0,0.8966235518455505
332,332.0,0.9038461446762085,0.8786482214927673,0.6129347681999207,0.8269230723381042,0.7102563977241516,69.0,0.8966235518455505
333,333.0,0.9038461446762085,0.8786482214927673,0.6129239201545715,0.807692289352417,0.7112179398536682,69.0,0.8966235518455505
334,334.0,0.8653846383094788,0.8786482214927673,0.6133463382720947,0.8269230723381042,0.7105769515037537,69.0,0.8966235518455505
335,335.0,0.8846153616905212,0.8786482214927673,0.6138722896575928,0.8269230723381042,0.7112179398536682,69.0,0.8966235518455505
336,336.0,0.8653846383094788,0.8801843523979187,0.6124398708343506,0.8269230723381042,0.7086538672447205,69.0,0.8966235518455505
337,337.0,0.9038461446762085,0.8801843523979187,0.6124776601791382,0.8269230723381042,0.709294855594635,69.0,0.8966235518455505
338,338.0,0.9038461446762085,0.8801843523979187,0.614052414894104,0.8269230723381042,0.7099359035491943,69.0,0.8966235518455505
339,339.0,0.9038461446762085,0.8801843523979187,0.6145790815353394,0.8269230723381042,0.7108974456787109,69.0,0.8966235518455505
340,340.0,0.9038461446762085,0.8801843523979187,0.6139144897460938,0.8269230723381042,0.7118589878082275,69.0,0.8966235518455505
341,341.0,0.9038461446762085,0.8801843523979187,0.6148228049278259,0.8269230723381042,0.7131410241127014,69.0,0.8966235518455505
342,342.0,0.9038461446762085,0.8801843523979187,0.6153077483177185,0.8269230723381042,0.7124999761581421,69.0,0.8966235518455505
343,343.0,0.8653846383094788,0.8801843523979187,0.616246223449707,0.807692289352417,0.7124999761581421,69.0,0.8966235518455505
344,344.0,0.8653846383094788,0.8801843523979187,0.616497814655304,0.8269230723381042,0.7124999761581421,69.0,0.8966235518455505
345,345.0,0.8653846383094788,0.8801843523979187,0.6159569025039673,0.8269230723381042,0.7124999761581421,69.0,0.8966235518455505
346,346.0,0.8846153616905212,0.8801843523979187,0.6158590912818909,0.807692289352417,0.7128205299377441,69.0,0.8966235518455505
347,347.0,0.9038461446762085,0.8801843523979187,0.6155150532722473,0.807692289352417,0.7128205299377441,69.0,0.8966235518455505
348,348.0,0.9038461446762085,0.8801843523979187,0.6156358122825623,0.807692289352417,0.7128205299377441,69.0,0.8966235518455505
349,349.0,0.9038461446762085,0.8801843523979187,0.6165236234664917,0.807692289352417,0.7134615182876587,69.0,0.8966235518455505
350,350.0,0.9038461446762085,0.8801843523979187,0.6176623702049255,0.807692289352417,0.7144230604171753,69.0,0.8966235518455505
351,351.0,0.9038461446762085,0.8801843523979187,0.6177428364753723,0.8269230723381042,0.7137820720672607,69.0,0.8966235518455505
352,352.0,0.8846153616905212,0.8817204236984253,0.6177890300750732,0.8269230723381042,0.7137820720672607,69.0,0.8966235518455505
353,353.0,0.9038461446762085,0.8801843523979187,0.6178325414657593,0.8269230723381042,0.7137820720672607,69.0,0.8966235518455505
354,354.0,0.9038461446762085,0.8817204236984253,0.6178435683250427,0.8269230723381042,0.7137820720672607,69.0,0.8966235518455505
355,355.0,0.9038461446762085,0.8801843523979187,0.6171206831932068,0.8269230723381042,0.7131410241127014,69.0,0.8966235518455505
356,356.0,0.8846153616905212,0.8801843523979187,0.6171229481697083,0.8269230723381042,0.7131410241127014,69.0,0.8966235518455505
357,357.0,0.9038461446762085,0.8801843523979187,0.6169885993003845,0.8269230723381042,0.7131410241127014,69.0,0.8966235518455505
358,358.0,0.9038461446762085,0.8801843523979187,0.6170508861541748,0.807692289352417,0.7144230604171753,69.0,0.8966235518455505
359,359.0,0.9038461446762085,0.8801843523979187,0.6144177317619324,0.807692289352417,0.7115384340286255,69.0,0.8966235518455505
360,360.0,0.8653846383094788,0.8801843523979187,0.6137285828590393,0.807692289352417,0.7108974456787109,69.0,0.8966235518455505
361,361.0,0.9038461446762085,0.8801843523979187,0.6143816113471985,0.807692289352417,0.7124999761581421,69.0,0.8966235518455505
362,362.0,0.9038461446762085,0.8801843523979187,0.6133043766021729,0.807692289352417,0.7115384340286255,69.0,0.8966235518455505
363,363.0,0.9038461446762085,0.8801843523979187,0.6112953424453735,0.807692289352417,0.7099359035491943,69.0,0.8966235518455505
364,364.0,0.9038461446762085,0.8801843523979187,0.6127808094024658,0.807692289352417,0.7118589878082275,69.0,0.8966235518455505
365,365.0,0.8461538553237915,0.8801843523979187,0.6134747266769409,0.807692289352417,0.7128205299377441,69.0,0.8966235518455505
366,366.0,0.9038461446762085,0.8801843523979187,0.611974835395813,0.7884615659713745,0.7121794819831848,69.0,0.8966235518455505
367,367.0,0.9038461446762085,0.8801843523979187,0.6128658056259155,0.7884615659713745,0.7121794819831848,69.0,0.8966235518455505
368,368.0,0.9038461446762085,0.8801843523979187,0.6129399538040161,0.7884615659713745,0.7121794819831848,69.0,0.8966235518455505
369,369.0,0.9038461446762085,0.8801843523979187,0.612820029258728,0.7884615659713745,0.7121794819831848,69.0,0.8966235518455505
370,370.0,0.9038461446762085,0.8786482214927673,0.6130483746528625,0.7884615659713745,0.7128205299377441,69.0,0.8966235518455505
371,371.0,0.9038461446762085,0.8786482214927673,0.6131806969642639,0.7884615659713745,0.7128205299377441,69.0,0.8966235518455505
372,372.0,0.9038461446762085,0.8786482214927673,0.612402617931366,0.7884615659713745,0.7121794819831848,69.0,0.8966235518455505
373,373.0,0.9038461446762085,0.8801843523979187,0.6125569343566895,0.7884615659713745,0.7134615182876587,69.0,0.8966235518455505
374,374.0,0.8461538553237915,0.8801843523979187,0.6130576729774475,0.7884615659713745,0.7131410241127014,69.0,0.8966235518455505
375,375.0,0.8269230723381042,0.8801843523979187,0.6135934591293335,0.7884615659713745,0.7131410241127014,69.0,0.8966235518455505
376,376.0,0.9038461446762085,0.8801843523979187,0.6134390830993652,0.7884615659713745,0.7128205299377441,69.0,0.8966235518455505
377,377.0,0.9038461446762085,0.8801843523979187,0.614606499671936,0.7884615659713745,0.714102566242218,69.0,0.8966235518455505
378,378.0,0.9038461446762085,0.8801843523979187,0.6151052713394165,0.807692289352417,0.714102566242218,69.0,0.8966235518455505
379,379.0,0.9038461446762085,0.8801843523979187,0.6169534921646118,0.807692289352417,0.7150641083717346,69.0,0.8966235518455505
380,380.0,0.8653846383094788,0.8801843523979187,0.6182037591934204,0.807692289352417,0.7160256505012512,69.0,0.8966235518455505
381,381.0,0.8653846383094788,0.8801843523979187,0.6185223460197449,0.807692289352417,0.7153846025466919,69.0,0.8966235518455505
382,382.0,0.9038461446762085,0.8801843523979187,0.6192201375961304,0.807692289352417,0.7160256505012512,69.0,0.8966235518455505
383,383.0,0.9038461446762085,0.8801843523979187,0.6174560785293579,0.807692289352417,0.7150641083717346,69.0,0.8966235518455505
384,384.0,0.9038461446762085,0.8801843523979187,0.6187440156936646,0.807692289352417,0.7160256505012512,69.0,0.8966235518455505
385,385.0,0.9038461446762085,0.8801843523979187,0.6173627376556396,0.7884615659713745,0.7147436141967773,69.0,0.8966235518455505
386,386.0,0.9038461446762085,0.8801843523979187,0.617795467376709,0.807692289352417,0.7153846025466919,69.0,0.8966235518455505
387,387.0,0.9038461446762085,0.8801843523979187,0.6181774139404297,0.807692289352417,0.7166666388511658,69.0,0.8966235518455505
388,388.0,0.9038461446762085,0.8801843523979187,0.6177391409873962,0.807692289352417,0.7169871926307678,69.0,0.8966235518455505
389,389.0,0.9038461446762085,0.8801843523979187,0.6165685653686523,0.7884615659713745,0.7160256505012512,69.0,0.8966235518455505
390,390.0,0.9038461446762085,0.8801843523979187,0.6156887412071228,0.7884615659713745,0.7144230604171753,69.0,0.8966235518455505
391,391.0,0.9038461446762085,0.8801843523979187,0.6158804893493652,0.7884615659713745,0.7150641083717346,69.0,0.8966235518455505
392,392.0,0.9038461446762085,0.8801843523979187,0.6157271862030029,0.7884615659713745,0.7144230604171753,69.0,0.8966235518455505
393,393.0,0.9038461446762085,0.8801843523979187,0.6168135404586792,0.7884615659713745,0.7153846025466919,69.0,0.8966235518455505
394,394.0,0.9038461446762085,0.8801843523979187,0.6167330741882324,0.7884615659713745,0.7153846025466919,69.0,0.8966235518455505
395,395.0,0.8653846383094788,0.8801843523979187,0.6165688037872314,0.7884615659713745,0.7153846025466919,69.0,0.8966235518455505
396,396.0,0.9038461446762085,0.8801843523979187,0.6156343221664429,0.7884615659713745,0.7144230604171753,69.0,0.8966235518455505
397,397.0,0.9038461446762085,0.8801843523979187,0.6149564385414124,0.7884615659713745,0.7144230604171753,69.0,0.8966235518455505
398,398.0,0.9038461446762085,0.8801843523979187,0.6152572631835938,0.7884615659713745,0.7144230604171753,69.0,0.8966235518455505
399,399.0,0.9038461446762085,0.8801843523979187,0.6153322458267212,0.7884615659713745,0.7144230604171753,69.0,0.8966235518455505
400,400.0,0.8653846383094788,0.8801843523979187,0.6164605617523193,0.7884615659713745,0.7153846025466919,69.0,0.8966235518455505
